machineid;timestamp;isdisturbed
G352-2188;2020-07-01 17:53:41.552+00;False
G352-2188;2020-07-02 11:56:20.155+00;True
G352-2188;2020-07-02 11:58:44.967+00;False
G352-2188;2020-07-02 18:58:06.848+00;True
G352-2188;2020-07-02 18:59:41.785+00;False
G352-2188;2020-07-06 07:30:15.224+00;True
G352-2188;2020-07-06 07:31:03.583+00;False
G352-2188;2020-07-06 07:31:19.786+00;True
G352-2188;2020-07-06 07:31:38.317+00;False
G352-2188;2020-07-06 07:32:26.894+00;True
G352-2188;2020-07-06 07:32:42.3+00;False
G352-2188;2020-07-06 07:32:57.347+00;True
G352-2188;2020-07-06 07:33:15.238+00;False
G352-2188;2020-07-06 07:33:46.597+00;True
G352-2188;2020-07-06 07:34:03.378+00;False
G352-2188;2020-07-06 07:34:54.534+00;True
G352-2188;2020-07-06 07:35:10.565+00;False
G352-2188;2020-07-06 07:35:43.377+00;True
G352-2188;2020-07-06 07:35:59.314+00;False
G352-2188;2020-07-06 07:38:23.219+00;True
G352-2188;2020-07-06 07:38:39+00;False
G352-2188;2020-07-06 07:39:47.328+00;True
G352-2188;2020-07-06 07:40:34.624+00;False
G352-2188;2020-07-06 14:43:28.136+00;True
G352-2188;2020-07-06 14:43:44.558+00;False
G352-2188;2020-07-06 15:07:13.092+00;True
G352-2188;2020-07-06 15:07:31.264+00;False
G352-2188;2020-07-07 08:11:50.193+00;True
G352-2188;2020-07-07 08:17:59.049+00;False
G352-2188;2020-07-09 13:57:57.852+00;True
G352-2188;2020-07-09 13:58:16.429+00;False
G352-2188;2020-07-09 13:58:34.32+00;True
G352-2188;2020-07-09 13:58:52.445+00;False
G352-2188;2020-07-10 14:34:31.127+00;True
G352-2188;2020-07-10 14:35:08.282+00;False
G352-2188;2020-07-13 09:06:03.654+00;True
G352-2188;2020-07-13 09:08:10.184+00;False
G352-2188;2020-07-13 09:09:22.762+00;True
G352-2188;2020-07-13 09:14:50.071+00;False
G352-2188;2020-07-13 10:28:33.596+00;True
G352-2188;2020-07-13 10:29:10.611+00;False
G352-2188;2020-07-13 11:14:52.119+00;True
G352-2188;2020-07-13 11:15:28.165+00;False
G352-2188;2020-07-13 11:20:15.007+00;True
G352-2188;2020-07-13 11:20:29.35+00;False
G352-2188;2020-07-13 11:21:04.287+00;True
G352-2188;2020-07-13 11:24:40.489+00;False
G352-2188;2020-07-13 13:54:46.876+00;True
G352-2188;2020-07-13 13:55:41.391+00;False
G352-2188;2020-07-13 13:58:25.405+00;True
G352-2188;2020-07-13 13:59:20.249+00;False
G352-2188;2020-07-14 05:58:49.433+00;True
G352-2188;2020-07-14 05:59:10.495+00;False
G352-2188;2020-07-14 06:00:22.916+00;True
G352-2188;2020-07-14 06:00:41.541+00;False
G352-2188;2020-07-14 06:01:00.088+00;True
G352-2188;2020-07-14 06:03:28.93+00;False
G352-2188;2020-07-14 06:13:42.784+00;True
G352-2188;2020-07-14 06:14:01.69+00;False
G352-2188;2020-07-14 06:14:38.643+00;True
G352-2188;2020-07-14 06:15:33.658+00;False
G352-2188;2020-07-14 06:18:18.548+00;True
G352-2188;2020-07-14 06:18:36.891+00;False
G352-2188;2020-07-14 06:18:55.047+00;True
G352-2188;2020-07-14 06:19:50.062+00;False
G352-2188;2020-07-14 06:21:02.89+00;True
G352-2188;2020-07-14 06:40:51.755+00;False
G352-2188;2020-07-14 06:42:23.785+00;True
G352-2188;2020-07-14 06:42:42.129+00;False
G352-2188;2020-07-14 06:44:33.44+00;True
G352-2188;2020-07-14 06:47:19.22+00;False
G352-2188;2020-07-14 10:09:41.758+00;True
G352-2188;2020-07-14 10:12:45.616+00;False
G352-2188;2020-07-14 10:13:22.865+00;True
G352-2188;2020-07-14 10:14:54.927+00;False
G352-2188;2020-07-14 10:16:45.286+00;True
G352-2188;2020-07-14 10:24:07.282+00;False
G352-2188;2020-07-14 10:24:43.548+00;True
G352-2188;2020-07-14 10:25:01.829+00;False
G352-2188;2020-07-14 10:42:46.945+00;True
G352-2188;2020-07-14 11:32:23.78+00;False
G352-2188;2020-07-14 11:34:14.842+00;True
G352-2188;2020-07-14 11:34:51.763+00;False
G352-2188;2020-07-14 11:35:10.498+00;True
G352-2188;2020-07-14 11:35:28.919+00;False
G352-2188;2020-07-14 11:38:33.574+00;True
G352-2188;2020-07-14 11:38:52.324+00;False
G352-2188;2020-07-14 11:41:20.51+00;True
G352-2188;2020-07-14 11:41:39.182+00;False
G352-2188;2020-07-14 11:43:30.259+00;True
G352-2188;2020-07-14 11:43:48.993+00;False
G352-2188;2020-07-14 11:44:07.462+00;True
G352-2188;2020-07-14 11:44:25.899+00;False
G352-2188;2020-07-14 12:00:18.017+00;True
G352-2188;2020-07-14 12:06:22.826+00;False
G352-2188;2020-07-14 12:13:05.854+00;True
G352-2188;2020-07-14 12:16:19.79+00;False
G352-2188;2020-07-14 12:16:39.087+00;True
G352-2188;2020-07-14 12:19:13.836+00;False
G352-2188;2020-07-14 12:21:10.147+00;True
G352-2188;2020-07-14 13:35:21.797+00;False
G352-2188;2020-07-14 13:50:25.321+00;True
G352-2188;2020-07-14 13:52:01.101+00;False
G352-2188;2020-07-14 13:52:20.288+00;True
G352-2188;2020-07-14 13:52:58.897+00;False
G352-2188;2020-07-14 13:55:53.833+00;True
G352-2188;2020-07-14 13:56:51.973+00;False
G352-2188;2020-07-14 13:57:30.317+00;True
G352-2188;2020-07-14 13:58:09.317+00;False
G352-2188;2020-07-14 14:03:58.454+00;True
G352-2188;2020-07-14 14:05:36.11+00;False
G352-2188;2020-07-14 14:06:34.5+00;True
G352-2188;2020-07-14 14:07:32.999+00;False
G352-2188;2020-07-14 14:15:43.901+00;True
G352-2188;2020-07-14 14:16:03.276+00;False
G352-2188;2020-07-15 13:23:11.346+00;True
G352-2188;2020-07-15 13:24:10.533+00;False
G352-2188;2020-07-15 13:30:10.67+00;True
G352-2188;2020-07-15 13:30:31.155+00;False
G352-2188;2020-07-16 10:35:16.69+00;True
G352-2188;2020-07-16 10:35:36.955+00;False
G352-2188;2020-07-20 17:56:23.081+00;True
G352-2188;2020-07-20 17:57:06.189+00;False
G352-2188;2020-07-20 17:58:24.75+00;True
G352-2188;2020-07-20 18:03:05.76+00;False
G352-2188;2020-07-20 18:04:06.931+00;True
G352-2188;2020-07-20 18:04:27.29+00;False
G352-2188;2020-07-20 18:11:43.345+00;True
G352-2188;2020-07-20 18:15:02.669+00;False
G352-2188;2020-07-20 18:21:19.662+00;True
G352-2188;2020-07-20 18:37:57.333+00;False
G352-2188;2020-07-20 18:42:04.408+00;True
G352-2188;2020-07-20 18:51:53.664+00;False
G352-2188;2020-07-20 19:26:21.633+00;True
G352-2188;2020-07-20 19:40:17.731+00;False
G352-2188;2020-07-21 08:05:33.672+00;True
G352-2188;2020-07-21 08:14:57.793+00;False
G352-2188;2020-07-21 14:33:51.296+00;True
G352-2188;2020-07-21 14:36:43.122+00;False
G352-2188;2020-07-21 15:39:03.005+00;True
G352-2188;2020-07-21 15:40:50.77+00;False
G352-2188;2020-07-22 05:21:45.982+00;True
G352-2188;2020-07-22 05:29:35.368+00;False
G352-2188;2020-07-22 05:56:31.401+00;True
G352-2188;2020-07-22 05:59:06.259+00;False
G352-2188;2020-07-22 06:47:31.718+00;True
G352-2188;2020-07-22 06:53:18.653+00;False
G352-2188;2020-07-22 08:20:10.78+00;True
G352-2188;2020-07-22 08:24:15.84+00;False
G352-2188;2020-07-22 08:46:49.485+00;True
G352-2188;2020-07-22 08:54:09.778+00;False
G352-2188;2020-07-22 10:58:38.432+00;True
G352-2188;2020-07-22 11:05:20.71+00;False
G352-2188;2020-07-22 13:23:48.623+00;True
G352-2188;2020-07-22 13:24:10.155+00;False
G352-2188;2020-07-22 13:25:15.17+00;True
G352-2188;2020-07-22 13:25:37.044+00;False
G352-2188;2020-07-22 13:28:50.59+00;True
G352-2188;2020-07-22 13:29:55.464+00;False
G352-2188;2020-07-22 16:15:34.456+00;True
G352-2188;2020-07-22 16:16:19.205+00;False
G352-2188;2020-07-22 16:16:40.923+00;True
G352-2188;2020-07-22 16:21:47.185+00;False
G352-2188;2020-07-22 16:23:38.543+00;True
G352-2188;2020-07-22 16:24:00.668+00;False
G352-2188;2020-07-22 17:14:51.82+00;True
G352-2188;2020-07-22 17:17:46.521+00;False
G352-2188;2020-07-22 20:53:28.8+00;True
G352-2188;2020-07-22 20:55:19.83+00;False
G352-2188;2020-07-23 09:29:50.482+00;True
G352-2188;2020-07-23 09:30:34.716+00;False
G352-2188;2020-07-23 09:31:40.59+00;True
G352-2188;2020-07-23 09:32:02.699+00;False
G352-2188;2020-07-23 09:32:47.074+00;True
G352-2188;2020-07-23 09:33:09.198+00;False
G352-2188;2020-07-23 14:01:00.811+00;True
G352-2188;2020-07-23 14:01:23.061+00;False
G352-2188;2020-07-23 14:47:02.331+00;True
G352-2188;2020-07-23 14:49:42.972+00;False
G352-2188;2020-07-23 15:45:18.155+00;True
G352-2188;2020-07-23 15:45:29.374+00;False
G352-2188;2020-07-23 15:45:32.327+00;True
G352-2188;2020-07-23 15:45:44.796+00;False
G352-2188;2020-07-23 15:45:47.749+00;True
G352-2188;2020-07-23 15:46:03.187+00;False
G352-2188;2020-07-23 15:46:06.499+00;True
G352-2188;2020-07-23 15:46:10.218+00;False
G352-2188;2020-07-23 15:46:13.139+00;True
G352-2188;2020-07-23 15:47:14.124+00;False
G352-2188;2020-07-23 15:47:17.156+00;True
G352-2188;2020-07-23 15:51:13.585+00;False
G352-2188;2020-07-23 17:06:28.884+00;True
G352-2188;2020-07-23 17:07:01.719+00;False
G352-2188;2020-07-23 17:07:04.711+00;True
G352-2188;2020-07-23 17:07:32.546+00;False
G352-2188;2020-07-23 17:07:35.483+00;True
G352-2188;2020-07-23 17:08:22.364+00;False
G352-2188;2020-07-23 17:08:25.509+00;True
G352-2188;2020-07-23 17:08:33.37+00;False
G352-2188;2020-07-23 17:08:42.129+00;True
G352-2188;2020-07-23 17:11:29.295+00;False
G352-2188;2020-07-23 17:11:32.345+00;True
G352-2188;2020-07-23 17:14:32.69+00;False
G352-2188;2020-07-23 17:14:35.76+00;True
G352-2188;2020-07-23 17:14:43.383+00;False
G352-2188;2020-07-23 17:14:46.29+00;True
G352-2188;2020-07-23 17:16:12.954+00;False
G352-2188;2020-07-23 17:16:15.897+00;True
G352-2188;2020-07-23 17:17:13.354+00;False
G352-2188;2020-07-23 17:17:16.244+00;True
G352-2188;2020-07-23 17:17:25.191+00;False
G352-2188;2020-07-23 17:17:28.068+00;True
G352-2188;2020-07-23 17:17:38.84+00;False
G352-2188;2020-07-23 17:17:41.871+00;True
G352-2188;2020-07-23 17:17:47.093+00;False
G352-2188;2020-07-23 17:18:59.291+00;True
G352-2188;2020-07-23 17:20:09.464+00;False
G352-2188;2020-07-23 17:20:12.511+00;True
G352-2188;2020-07-23 18:51:21.857+00;False
G352-2188;2020-07-23 18:51:24.904+00;True
G352-2188;2020-07-23 18:51:29.683+00;False
G352-2188;2020-07-24 05:43:30.291+00;True
G352-2188;2020-07-24 09:07:50.552+00;False
G352-2188;2020-07-24 09:09:51.36+00;True
G352-2188;2020-07-24 09:10:31.623+00;False
G352-2188;2020-07-24 09:11:08.642+00;True
G352-2188;2020-07-24 09:22:54.111+00;False
G352-2188;2020-07-24 09:22:57.045+00;True
G352-2188;2020-07-24 09:38:06.065+00;False
G352-2188;2020-07-24 14:19:07.261+00;True
G352-2188;2020-07-24 14:19:21.961+00;False
G352-2188;2020-07-27 12:39:44.178+00;True
G352-2188;2020-07-27 12:39:57.512+00;False
G352-2188;2020-07-28 11:01:55.079+00;True
G352-2188;2020-07-28 11:06:27.331+00;False
G352-2188;2020-07-28 11:39:29.689+00;True
G352-2188;2020-07-28 11:43:08.869+00;False
G352-2188;2020-07-28 12:19:58.23+00;True
G352-2188;2020-07-28 12:20:23.084+00;False
G352-2188;2020-07-28 12:20:26.119+00;True
G352-2188;2020-07-28 12:20:44.699+00;False
G352-2188;2020-07-28 12:20:47.655+00;True
G352-2188;2020-07-28 12:21:58.074+00;False
G352-2188;2020-07-28 12:22:01.061+00;True
G352-2188;2020-07-28 12:44:05.331+00;False
G352-2188;2020-07-28 12:59:55.501+00;True
G352-2188;2020-07-28 13:00:07.543+00;False
G352-2188;2020-07-28 13:00:13.647+00;True
G352-2188;2020-07-28 13:00:25.398+00;False
G352-2188;2020-07-28 14:50:14.619+00;True
G352-2188;2020-07-28 14:51:17.294+00;False
G352-2188;2020-07-28 15:42:48.635+00;True
G352-2188;2020-07-28 15:45:08.801+00;False
G352-2188;2020-07-28 17:03:39.636+00;True
G352-2188;2020-07-28 17:03:51.194+00;False
G352-2188;2020-07-29 06:06:18.969+00;True
G352-2188;2020-07-29 06:06:25.651+00;False
G352-2188;2020-07-29 13:51:09.444+00;True
G352-2188;2020-07-29 13:52:10.967+00;False
G352-2188;2020-07-29 16:58:32.004+00;True
G352-2188;2020-07-29 17:26:25.19+00;False
G352-2188;2020-07-30 00:47:07.985+00;True
G352-2188;2020-07-30 04:00:59.097+00;False
G352-2188;2020-07-31 08:37:59.818+00;True
G352-2188;2020-07-31 08:38:10.232+00;False
G352-2188;2020-07-31 08:57:51.911+00;True
G352-2188;2020-07-31 08:58:20.97+00;False
G352-2188;2020-07-31 09:13:53.579+00;True
G352-2188;2020-07-31 09:14:09.33+00;False
G352-2188;2020-07-31 09:53:50.758+00;True
G352-2188;2020-07-31 09:57:48.767+00;False
G352-2188;2020-07-31 10:22:21.233+00;True
G352-2188;2020-07-31 10:22:31.626+00;False
G352-2188;2020-07-31 10:56:53.879+00;True
G352-2188;2020-07-31 10:56:59.162+00;False
G352-2188;2020-07-31 11:25:51.308+00;True
G352-2188;2020-07-31 11:26:01.703+00;False
G352-2188;2020-07-31 12:41:46.71+00;True
G352-2188;2020-07-31 12:42:20.268+00;False
G352-2188;2020-08-03 11:03:06.414+00;True
G352-2188;2020-08-03 11:03:33.696+00;False
G352-2188;2020-08-03 11:34:37.404+00;True
G352-2188;2020-08-03 11:34:42.203+00;False
G352-2188;2020-08-03 11:37:03.369+00;True
G352-2188;2020-08-03 11:37:07.654+00;False
G352-2188;2020-08-03 14:17:58.154+00;True
G352-2188;2020-08-03 14:18:14.954+00;False
G352-2188;2020-08-03 15:21:44.106+00;True
G352-2188;2020-08-03 15:21:59.897+00;False
G352-2188;2020-08-03 15:41:05.956+00;True
G352-2188;2020-08-03 15:41:13.333+00;False
G352-2188;2020-08-03 15:41:30.082+00;True
G352-2188;2020-08-03 15:41:40.944+00;False
G352-2188;2020-08-03 15:42:04.258+00;True
G352-2188;2020-08-03 15:42:17.967+00;False
G352-2188;2020-08-03 15:42:30.649+00;True
G352-2188;2020-08-03 15:42:39.543+00;False
G352-2188;2020-08-03 15:43:20.765+00;True
G352-2188;2020-08-03 15:43:26.113+00;False
G352-2188;2020-08-04 07:53:36.692+00;True
G352-2188;2020-08-04 07:55:48.641+00;False
G352-2188;2020-08-04 08:39:15.509+00;True
G352-2188;2020-08-04 08:43:39.864+00;False
G352-2188;2020-08-04 08:59:06.374+00;True
G352-2188;2020-08-04 09:03:53.114+00;False
G352-2188;2020-08-04 12:15:36.783+00;True
G352-2188;2020-08-04 12:15:43.819+00;False
G352-2188;2020-08-04 12:38:09.572+00;True
G352-2188;2020-08-04 12:41:31.765+00;False
G352-2188;2020-08-04 12:44:05.352+00;True
G352-2188;2020-08-04 12:45:16.981+00;False
G352-2188;2020-08-04 12:46:27.573+00;True
G352-2188;2020-08-04 12:46:47.378+00;False
G352-2188;2020-08-04 12:57:07.78+00;True
G352-2188;2020-08-04 12:59:20.968+00;False
G352-2188;2020-08-04 13:09:14.019+00;True
G352-2188;2020-08-04 13:10:50.981+00;False
G352-2188;2020-08-04 13:16:29.339+00;True
G352-2188;2020-08-04 13:16:37.98+00;False
G352-2188;2020-08-04 13:27:17.203+00;True
G352-2188;2020-08-04 13:27:33.022+00;False
G352-2188;2020-08-04 13:30:39.322+00;True
G352-2188;2020-08-04 13:30:52.151+00;False
G352-2188;2020-08-04 13:38:20.158+00;True
G352-2188;2020-08-04 13:38:26.921+00;False
G352-2188;2020-08-04 13:42:09.784+00;True
G352-2188;2020-08-04 13:42:18.658+00;False
G352-2188;2020-08-04 13:44:27.615+00;True
G352-2188;2020-08-04 13:44:45.414+00;False
G352-2188;2020-08-04 13:58:04.011+00;True
G352-2188;2020-08-04 13:58:34.618+00;False
G352-2188;2020-08-04 14:16:17.22+00;True
G352-2188;2020-08-04 14:21:44.781+00;False
G352-2188;2020-08-04 14:24:16.247+00;True
G352-2188;2020-08-04 14:26:17.644+00;False
G352-2188;2020-08-04 14:29:18.975+00;True
G352-2188;2020-08-04 14:29:22.538+00;False
G352-2188;2020-08-04 14:30:22.816+00;True
G352-2188;2020-08-04 14:30:40.837+00;False
G352-2188;2020-08-04 14:41:32.577+00;True
G352-2188;2020-08-04 14:41:37.805+00;False
G352-2188;2020-08-04 14:45:17.577+00;True
G352-2188;2020-08-04 14:46:12.261+00;False
G352-2188;2020-08-04 16:35:32.303+00;True
G352-2188;2020-08-04 16:35:39.334+00;False
G352-2188;2020-08-05 07:10:42.485+00;True
G352-2188;2020-08-05 08:01:51.533+00;False
G352-2188;2020-08-05 10:10:16.407+00;True
G352-2188;2020-08-05 10:10:54.974+00;False
G352-2188;2020-08-05 11:39:37.77+00;True
G352-2188;2020-08-05 11:39:50.025+00;False
G352-2188;2020-08-05 19:34:06.659+00;True
G352-2188;2020-08-05 19:34:10.667+00;False
G352-2188;2020-08-05 19:49:46.909+00;True
G352-2188;2020-08-05 19:49:54.034+00;False
G352-2188;2020-08-05 20:07:48.979+00;True
G352-2188;2020-08-05 20:11:14.51+00;False
G352-2188;2020-08-05 20:34:58.582+00;True
G352-2188;2020-08-05 20:35:43.312+00;False
G352-2188;2020-08-05 20:38:09.476+00;True
G352-2188;2020-08-05 20:38:37.559+00;False
G352-2188;2020-08-06 11:39:49.4+00;True
G352-2188;2020-08-06 12:01:56.47+00;False
G352-2188;2020-08-06 14:12:15.875+00;True
G352-2188;2020-08-06 14:12:20.642+00;False
G352-2188;2020-08-06 14:12:35.447+00;True
G352-2188;2020-08-06 14:12:47.638+00;False
G352-2188;2020-08-06 14:42:15.975+00;True
G352-2188;2020-08-06 14:51:40.628+00;False
G352-2188;2020-08-06 18:26:43.406+00;True
G352-2188;2020-08-06 18:26:55.459+00;False
G352-2188;2020-08-07 06:58:15.815+00;True
G352-2188;2020-08-07 07:27:34.701+00;False
G352-2188;2020-08-10 04:42:15.92+00;True
G352-2188;2020-08-10 04:42:46.482+00;False
G352-2188;2020-08-10 07:44:11.252+00;True
G352-2188;2020-08-10 07:44:59.642+00;False
G352-2188;2020-08-10 18:02:08.402+00;True
G352-2188;2020-08-10 18:02:54.526+00;False
G352-2188;2020-08-10 18:02:57.823+00;True
G352-2188;2020-08-10 18:04:45.586+00;False
G352-2188;2020-08-10 18:04:48.602+00;True
G352-2188;2020-08-10 18:04:57.883+00;False
G352-2188;2020-08-10 18:05:01.211+00;True
G352-2188;2020-08-10 18:08:35.817+00;False
G352-2188;2020-08-10 19:00:00.925+00;True
G352-2188;2020-08-10 19:02:24.423+00;False
G352-2188;2020-08-11 03:30:03.374+00;True
G352-2188;2020-08-11 04:21:50.666+00;False
G352-2188;2020-08-11 08:46:14.667+00;True
G352-2188;2020-08-11 08:47:41.447+00;False
G352-2188;2020-08-11 09:19:45.732+00;True
G352-2188;2020-08-11 09:19:52.763+00;False
G352-2188;2020-08-11 09:28:35.151+00;True
G352-2188;2020-08-11 09:29:05.979+00;False
G352-2188;2020-08-11 11:18:31.646+00;True
G352-2188;2020-08-11 11:20:59.534+00;False
G352-2188;2020-08-11 11:57:30.326+00;True
G352-2188;2020-08-11 11:57:40.248+00;False
G352-2188;2020-08-11 11:57:43.873+00;True
G352-2188;2020-08-11 11:58:06.732+00;False
G352-2188;2020-08-11 17:07:33.091+00;True
G352-2188;2020-08-11 17:07:39.872+00;False
G352-2188;2020-08-11 17:07:46.575+00;True
G352-2188;2020-08-11 17:07:49.966+00;False
G352-2188;2020-08-11 17:07:53.434+00;True
G352-2188;2020-08-11 17:07:56.825+00;False
G352-2188;2020-08-11 17:08:10.356+00;True
G352-2188;2020-08-11 17:08:17.45+00;False
G352-2188;2020-08-11 17:08:20.856+00;True
G352-2188;2020-08-11 17:10:13.996+00;False
G352-2188;2020-08-11 17:10:17.387+00;True
G352-2188;2020-08-11 17:10:20.746+00;False
G352-2188;2020-08-11 17:10:27.793+00;True
G352-2188;2020-08-11 17:10:31.168+00;False
G352-2188;2020-08-11 17:10:34.48+00;True
G352-2188;2020-08-11 17:12:07.401+00;False
G352-2188;2020-08-11 17:12:10.761+00;True
G352-2188;2020-08-11 17:15:24.01+00;False
G352-2188;2020-08-11 17:15:30.853+00;True
G352-2188;2020-08-11 17:15:34.259+00;False
G352-2188;2020-08-11 17:15:37.619+00;True
G352-2188;2020-08-11 17:55:30.994+00;False
G352-2188;2020-08-11 19:16:05.386+00;True
G352-2188;2020-08-11 19:16:12.12+00;False
G352-2188;2020-08-11 19:16:22.292+00;True
G352-2188;2020-08-11 19:32:51.395+00;False
G352-2188;2020-08-11 21:35:25.847+00;True
G352-2188;2020-08-11 21:35:29.301+00;False
G352-2188;2020-08-11 21:35:32.66+00;True
G352-2188;2020-08-11 21:41:14.171+00;False
G352-2188;2020-08-11 21:41:21.296+00;True
G352-2188;2020-08-11 21:42:09.608+00;False
G352-2188;2020-08-11 21:42:17.092+00;True
G352-2188;2020-08-11 21:42:27.295+00;False
G352-2188;2020-08-12 06:53:20.335+00;True
G352-2188;2020-08-12 06:54:41.803+00;False
G352-2188;2020-08-12 08:08:12.991+00;True
G352-2188;2020-08-12 08:08:48.897+00;False
G352-2188;2020-08-12 08:57:17.653+00;True
G352-2188;2020-08-12 08:58:09.606+00;False
G352-2188;2020-08-12 19:02:52.222+00;True
G352-2188;2020-08-12 19:02:56.268+00;False
G352-2188;2020-08-12 19:03:00.378+00;True
G352-2188;2020-08-12 19:16:37.918+00;False
G352-2188;2020-08-13 08:12:02.217+00;True
G352-2188;2020-08-13 08:14:43.982+00;False
G352-2188;2020-08-13 11:31:25.167+00;True
G352-2188;2020-08-13 11:31:50.495+00;False
G352-2188;2020-08-14 11:11:56.812+00;True
G352-2188;2020-08-14 11:21:05.403+00;False
G352-2188;2020-08-14 11:42:18.889+00;True
G352-2188;2020-08-14 11:42:28.17+00;False
G352-2188;2020-08-14 11:43:51.419+00;True
G352-2188;2020-08-14 11:44:09.872+00;False
G352-2188;2020-08-14 12:34:20.907+00;True
G352-2188;2020-08-14 12:37:07.717+00;False
G352-2188;2020-08-14 15:14:51.059+00;True
G352-2188;2020-08-14 15:16:31.387+00;False
G352-2188;2020-08-14 15:17:41.261+00;True
G352-2188;2020-08-14 15:21:58.759+00;False
G352-2188;2020-08-17 03:42:26.778+00;True
G352-2188;2020-08-17 03:42:57.622+00;False
G352-2188;2020-08-17 03:43:03.2+00;True
G352-2188;2020-08-17 03:43:27.247+00;False
G352-2188;2020-08-17 03:44:18.684+00;True
G352-2188;2020-08-17 03:44:38.902+00;False
G352-2188;2020-08-17 03:45:21.324+00;True
G352-2188;2020-08-17 03:45:35.48+00;False
G352-2188;2020-08-17 04:47:28.024+00;True
G352-2188;2020-08-17 04:47:38.836+00;False
G352-2188;2020-08-17 16:00:21.643+00;True
G352-2188;2020-08-17 16:00:27.534+00;False
G352-2188;2020-08-17 16:46:05.618+00;True
G352-2188;2020-08-17 17:10:11.856+00;False
G352-2188;2020-08-17 17:44:58.635+00;True
G352-2188;2020-08-17 17:45:16.229+00;False
G352-2188;2020-08-17 17:45:30.151+00;True
G352-2188;2020-08-17 17:47:11.494+00;False
G352-2188;2020-08-17 17:53:49.678+00;True
G352-2188;2020-08-17 17:53:55.506+00;False
G352-2188;2020-08-17 17:54:01.287+00;True
G352-2188;2020-08-17 17:54:18.459+00;False
G352-2188;2020-08-17 18:53:08.932+00;True
G352-2188;2020-08-17 18:56:37.634+00;False
G352-2188;2020-08-17 20:14:34.679+00;True
G352-2188;2020-08-17 20:16:35.756+00;False
G352-2188;2020-08-17 21:21:27.245+00;True
G352-2188;2020-08-18 02:24:01.16+00;False
G352-2188;2020-08-18 02:27:29.658+00;True
G352-2188;2020-08-18 02:27:53.205+00;False
G352-2188;2020-08-18 02:28:04.72+00;True
G352-2188;2020-08-18 02:28:27.642+00;False
G352-2188;2020-08-18 04:04:52.175+00;True
G352-2188;2020-08-18 04:05:14.581+00;False
G352-2188;2020-08-18 04:56:23.637+00;True
G352-2188;2020-08-18 04:56:29.199+00;False
G352-2188;2020-08-18 04:56:40.715+00;True
G352-2188;2020-08-18 04:56:46.387+00;False
G352-2188;2020-08-18 04:58:29.558+00;True
G352-2188;2020-08-18 04:58:35.23+00;False
G352-2188;2020-08-18 05:04:41.446+00;True
G352-2188;2020-08-18 05:05:03.899+00;False
G352-2188;2020-08-18 05:06:06.617+00;True
G352-2188;2020-08-18 05:06:12.586+00;False
G352-2188;2020-08-18 06:23:25.319+00;True
G352-2188;2020-08-18 06:31:36.081+00;False
G352-2188;2020-08-18 06:35:20.251+00;True
G352-2188;2020-08-18 06:35:31.329+00;False
G352-2188;2020-08-18 11:48:10.295+00;True
G352-2188;2020-08-18 11:51:32.809+00;False
G352-2188;2020-08-18 19:40:07.783+00;True
G352-2188;2020-08-18 19:41:56.329+00;False
G352-2188;2020-08-18 19:44:44.624+00;True
G352-2188;2020-08-18 19:45:09.53+00;False
G352-2188;2020-08-18 20:31:56.474+00;True
G352-2188;2020-08-18 20:33:48.191+00;False
G352-2188;2020-08-18 23:25:04.659+00;True
G352-2188;2020-08-19 02:42:13.025+00;False
G352-2188;2020-08-19 02:43:55.071+00;True
G352-2188;2020-08-19 02:44:07.165+00;False
G352-2188;2020-08-19 02:44:49.633+00;True
G352-2188;2020-08-19 02:45:01.586+00;False
G352-2188;2020-08-19 03:16:45.469+00;True
G352-2188;2020-08-19 03:19:09.686+00;False
G352-2188;2020-08-19 03:24:10.698+00;True
G352-2188;2020-08-19 03:24:35.635+00;False
G352-2188;2020-08-19 03:32:44.458+00;True
G352-2188;2020-08-19 03:32:50.739+00;False
G352-2188;2020-08-19 03:39:34.688+00;True
G352-2188;2020-08-19 03:40:22.953+00;False
G352-2188;2020-08-19 03:41:05.375+00;True
G352-2188;2020-08-19 03:41:23.593+00;False
G352-2188;2020-08-19 03:41:35.562+00;True
G352-2188;2020-08-19 03:42:05.843+00;False
G352-2188;2020-08-19 03:42:48.061+00;True
G352-2188;2020-08-19 03:44:55.263+00;False
G352-2188;2020-08-19 03:51:01.837+00;True
G352-2188;2020-08-19 03:59:19.176+00;False
G352-2188;2020-08-19 04:12:17.449+00;True
G352-2188;2020-08-19 04:37:57.512+00;False
G352-2188;2020-08-19 04:41:04.214+00;True
G352-2188;2020-08-19 04:41:16.261+00;False
G352-2188;2020-08-19 04:41:34.667+00;True
G352-2188;2020-08-19 04:42:17.104+00;False
G352-2188;2020-08-19 04:45:18.68+00;True
G352-2188;2020-08-19 04:45:37.102+00;False
G352-2188;2020-08-19 08:40:08.475+00;True
G352-2188;2020-08-19 08:43:09.724+00;False
G352-2188;2020-08-19 08:50:56.846+00;True
G352-2188;2020-08-19 08:51:03.033+00;False
G352-2188;2020-08-19 17:02:52.584+00;True
G352-2188;2020-08-19 17:03:20.083+00;False
G352-2188;2020-08-19 17:03:33.818+00;True
G352-2188;2020-08-19 17:03:40.708+00;False
G352-2188;2020-08-19 18:02:18.886+00;True
G352-2188;2020-08-19 18:03:21.183+00;False
G352-2188;2020-08-20 08:04:26.261+00;True
G352-2188;2020-08-20 08:12:17.179+00;False
